"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2329559-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329559-2";"2022-06-21";"Aprovada com a aglutinação das Sugestões de Emendas nºs 1,2,3,4 e 5, como Emenda nº 1, da CSPCCO";"2329559";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329559";"Requer a Inclusão de Meta -  Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade no Estado do Maranhão. (Prog: 5016; Ação 21BM; 1411: Ação Apoiada; Meta: 10).";"612";"SLD";"2";"2022";"SLD 2/2022 CSPCCO"
"2329560-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329560-2";"2022-06-21";"Aprovada com a aglutinação das Sugestões de Emendas nºs 1,2,3,4 e 5, como Emenda nº 1, da CSPCCO";"2329560";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329560";"Requer a Inclusão de Meta - Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade (Prog: 5016; Ação: 21BM; 1411: Ação Apoiada; Meta: 20.000).";"612";"SLD";"3";"2022";"SLD 3/2022 CSPCCO"
"2329561-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329561-2";"2022-06-21";"Aprovada com a aglutinação das Sugestões de Emendas nºs 1,2,3,4 e 5, como Emenda nº 1, da CSPCCO";"2329561";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329561";"Requer a Inclusão de Meta - Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade (Prog: 5016; Ação: 21BM; 1411: Ação Apoiada; Meta: 100).";"612";"SLD";"4";"2022";"SLD 4/2022 CSPCCO"
"2329562-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329562-2";"2022-06-21";"Aprovada com a aglutinação das Sugestões de Emendas nºs 1,2,3,4 e 5, como Emenda nº 1, da CSPCCO";"2329562";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329562";"Requer a Inclusão de Meta - Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade (Prog: 5016; Ação: 21BM; 1411: Ação Apoiada; Meta: 1.000).";"612";"SLD";"5";"2022";"SLD 5/2022 CSPCCO"
"2329563-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329563-2";"2022-06-21";"Aprovada com a aglutinação das Sugestões de Emendas nº 6 e 7, como Emenda nº 2 da CSPCCO.";"2329563";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329563";"Requer a Inclusão de Meta - Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados Contra Bens, Serviços e Interesses da União (Prog.: 5016; Ação: 2726; 0591: Operação Realizada; Meta: 100).";"612";"SLD";"6";"2022";"SLD 6/2022 CSPCCO"
"2329564-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329564-2";"2022-06-21";"Aprovado.";"2329564";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329564";"Requer a Inclusão de Meta - Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados Contra Bens, Serviços e Interesses da União (Prog.: 5016; Ação: 2726; 0591: Operação Realizada; Meta: 1.000).";"612";"SLD";"7";"2022";"SLD 7/2022 CSPCCO"
"2329567-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329567-2";"2022-06-21";"Aprovado como Emenda nª 3 da CSPCCO.";"2329567";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329567";"Requer a Inclusão de Meta - Construção da Superintendência da Polícia Federal do Maranhão (Prog: 5016; Ação 15XC; Meta: 10; 0765: Prédio Construído).";"612";"SLD";"10";"2022";"SLD 10/2022 CSPCCO"
"2329568-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329568-2";"2022-06-21";"Aprovada, com a aglutinação das Sugestões de Emendas  nºs 11,12,13,14 e 15, como Emenda nº 4, da CSPCCO";"2329568";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329568";"Requer Inclusão de Texto - Inclusão do inciso VIII, Art. 115, Seção I, Cap. VII, no Corpo da Lei, para o provimento em cargos efetivos e a reestruturação das carreiras integrantes dos órgãos federais de que tratam os incisos I, II e VI do art. 144 da Constituição Federal -  PF, PRF, DEPEN.";"612";"SLD";"11";"2022";"SLD 11/2022 CSPCCO"
"2329569-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329569-2";"2022-06-21";"Aprovada, com a aglutinação das Sugestões de Emendas  nºs 11,12,13,14 e 15, como Emenda nº 4, da CSPCCO";"2329569";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329569";"Requer a Inclusão de Texto - Inclusão do inciso VIII, Art. 115, Seção I, Cap. VII, no Corpo da Lei (PLDO), para o provimento em cargos efetivos e a reestruturação das carreiras integrantes dos órgãos federais de que tratam os incisos I, II e VI do art. 144 da Constituição Federal.";"612";"SLD";"12";"2022";"SLD 12/2022 CSPCCO"
"2329570-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329570-2";"2022-06-21";"Aprovada, com a aglutinação das Sugestões de Emendas  nºs 11,12,13,14 e 15, como Emenda nº 4, da CSPCCO";"2329570";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329570";"Requer a Inclusão de Texto -  Inclusão do inciso VIII, Art. 115, Seção I, Cap. VII, no Corpo da Lei, para o provimento de cargos efetivos e a reestruturação das carreiras integrantes dos órgãos federais de que tratam os incisos I, II e VI do art. 144 da Constituição Federal -  PF, PRF, DEPEN.";"612";"SLD";"13";"2022";"SLD 13/2022 CSPCCO"
"2329571-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329571-2";"2022-06-21";"Aprovada, com a aglutinação das Sugestões de Emendas  nºs 11,12,13,14 e 15, como Emenda nº 4, da CSPCCO";"2329571";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329571";"Requer a Inclusão de Texto - Inclusão do inciso VIII, Art. 115, Seção I, Cap. VII, no Corpo da Lei, para a reestruturação das carreiras integrantes dos órgãos federais de que tratam os incisos I, II e VI do art. 144 da Constituição Federal.";"612";"SLD";"14";"2022";"SLD 14/2022 CSPCCO"
"2329572-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329572-2";"2022-06-21";"Aprovada, com a aglutinação das Sugestões de Emendas  nºs 11,12,13,14 e 15, como Emenda nº 4, da CSPCCO";"2329572";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329572";"Requer a Inclusão de Texto - para incluir o Inciso VIII, no Art. 115, Seção I, Cap. VII, no Corpo da Lei, visando a a reestruturação e recomposição salarial das carreiras policiais regidas pela Lei nº 9.264, de 7 de fevereiro de 1996. PCDF.";"612";"SLD";"15";"2022";"SLD 15/2022 CSPCCO"
"2329573-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329573-2";"2022-06-21";"Aprovada como Emenda nº 5, da CSPCCO.";"2329573";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329573";"Requer Inclusão de Texto - Inclusão do inciso V, do Art. 4, Cap. II, do Corpo da Lei, para a Inclusão da Segurança Pública no rol de prioridades e metas da administração pública federal para o exercício de 2023.";"612";"SLD";"16";"2022";"SLD 16/2022 CSPCCO"
"2329574-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329574-2";"2022-06-21";"Aprovada como Emenda nº 6, da CSPCCO.";"2329574";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329574";"Requer a Inclusão de Texto - Incluir Seção III, inciso I, no Anexo III, no Corpo da Lei, para vedar o contingenciamento de despesas destinadas à Segurança Pública.";"612";"SLD";"17";"2022";"SLD 17/2022 CSPCCO"
"2329598-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329598-2";"2022-06-21";"Aprovado.";"2329598";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329598";"Emenda de Texto - Requer a inclusão no Anexo III do inciso LXIX – Despesas com pagamento por serviços ambientais da Lei nº 14.119, de 13 de Janeiro de 2021.";"612";"SLD";"3";"2022";"SLD 3/2022 CMADS"
"2329602-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329602-2";"2022-06-21";"Aprovado.";"2329602";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329602";"Emenda de Texto -  Requer a inclusão do inciso V, no Cap II, Art 4 - Ações destinadas a preservação e desenvolvimento sustentável para o meio ambiente no Corpo da Lei.";"612";"SLD";"7";"2022";"SLD 7/2022 CMADS"
"2329604-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329604-3";"2022-06-21";"Aprovado.";"2329604";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329604";"Requer a redução da vulnerabilidade causada pelos efeitos climáticos (Programa: 1058; Ação: 20W2; 1523 - Política implantada; Meta 350).";"612";"SLD";"9";"2022";"SLD 9/2022 CMADS"
"2329605-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329605-2";"2022-06-21";"Aprovado.";"2329605";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329605";"Requer o  Controle da população animal - Castra Móveis - (Programa: 1041; Ação: 2E87; 2128 - Programa Apoiado; Meta: 120).";"612";"SLD";"10";"2022";"SLD 10/2022 CMADS"
"2329606-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329606-2";"2022-06-21";"Aprovado.";"2329606";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329606";"Requer a Prevenção e Controle de Incêndios Florestais (Programa: 6014; Ação: 214M; 1935 - Área Protegida; Meta 800.000).";"612";"SLD";"11";"2022";"SLD 11/2022 CMADS"
"2329609-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329609-2";"2022-06-21";"Aprovado.";"2329609";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329609";"Emenda de Texto - Requer a inclusão da Seção III no Anexo III do PLDO 2023 - Despesa contingenciamento.";"612";"SLD";"14";"2022";"SLD 14/2022 CMADS"
"2329611-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329611-2";"2022-06-21";"Aprovado.";"2329611";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329611";"Emenda de Texto -  Requer a inclusão do Art. 19 - A.";"612";"SLD";"16";"2022";"SLD 16/2022 CMADS"
"2329612-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329612-2";"2022-06-21";"Aprovado.";"2329612";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329612";"Emenda de Texto -  Requer a inclusão do Art. 19 - A.";"612";"SLD";"17";"2022";"SLD 17/2022 CMADS"
"2329613-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329613-2";"2022-06-21";"Aprovado.";"2329613";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329613";"Emenda de Texto - Requer a inclusão do Art. 22-A  É vedada a alocação orçamentária dos valores vinculados ao Fundo Nacional de Desenvolvimento Científico e Tecnológico (FNDCT) em reserva de contingência primária ou financeira."".";"612";"SLD";"18";"2022";"SLD 18/2022 CMADS"
"2329614-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329614-2";"2022-06-21";"Aprovado.";"2329614";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329614";"Emenda de Texto - Requer a inclusão do inciso “LXIX. Despesas com as ações relativas ao Programa 6014 – Prevenção e Controle do Desmatamento e dos Incêndios nos Biomas.";"612";"SLD";"19";"2022";"SLD 19/2022 CMADS"
"2122035-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2122035-42";"2022-06-21";"Aprovados os Requerimentos de Adiamentos de Discussão, dos Deputados Tiago Mitraud e Rogério Correia, por 5 sessões.";"2178532";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2178532";"Parecer do Relator, Dep. Wolney Queiroz (PDT-PE), pela aprovação, com substitutivo.";"190";"PRL";"1";"";"PRL 1 CTASP => PL 6786/2016"
"2122035-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2122035-42";"2022-06-21";"Aprovados os Requerimentos de Adiamentos de Discussão, dos Deputados Tiago Mitraud e Rogério Correia, por 5 sessões.";"2178536";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2178536";"Regulamenta o art. 97 da Lei n. 13.105, de 16 de março de 2015 (Código de Processo Civil), no âmbito da União, cria o Fundo de Modernização do Poder Judiciário da União e dá outras providências.";"255";"SBT";"1";"";"SBT 1 CTASP => PL 6786/2016"
"2122035-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2122035-42";"2022-06-21";"Aprovados os Requerimentos de Adiamentos de Discussão, dos Deputados Tiago Mitraud e Rogério Correia, por 5 sessões.";"2311315";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311315";"Parecer do Relator, Dep. Wolney Queiroz (PDT-PE), pela aprovação, com substitutivo.";"190";"PRL";"2";"";"PRL 2 CTASP => PL 6786/2016"
"2122035-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2122035-42";"2022-06-21";"Aprovados os Requerimentos de Adiamentos de Discussão, dos Deputados Tiago Mitraud e Rogério Correia, por 5 sessões.";"2311316";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311316";"Parecer do Relator, Dep. Wolney Queiroz, pela aprovação do Projeto de Leio 6.786, de 2016, com substitutivo.";"255";"SBT";"2";"";"SBT 2 CTASP => PL 6786/2016"
"2141840-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2141840-51";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2298700";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2298700";"Parecer do Relator, Dep. Hélio Costa (REPUBLIC-SC), pela aprovação deste e do Projeto de Lei nº. 935/2019, apensado, com Substitutivo.";"190";"PRL";"1";"";"PRL 1 CTASP => PL 7900/2017"
"2141840-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2141840-51";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2298702";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2298702";"Dispõe sobre a responsabilização administrativa e civil das pessoas naturais e jurídicas pela prática ou participação em atos de receptação de bens de consumo, gêneros alimentícios ou quaisquer outros produtos, industrializados ou não, provenientes de contrabando, descaminho, roubo, furto ou de origem não comprovada";"255";"SBT";"1";"";"SBT 1 CTASP => PL 7900/2017"
"2142621-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2142621-54";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2155587";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2155587";"Parecer do Relator, Dep. André Figueiredo (PDT-CE), pela aprovação.";"190";"PRL";"1";"";"PRL 1 CTASP => PL 7940/2017"
"2142621-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2142621-54";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2162448";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2162448";"Altera a Lei nº 9.636, de 15 de maio de 1998, que ""dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis nºs 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2º do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências"", para permitir o uso de imóveis da União para a prática de esportes e de atividades ligadas à saúde e ao bem-estar.";"260";"VTS";"1";"";"VTS 1 CTASP => PL 7940/2017"
"2142621-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2142621-54";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2284026";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2284026";"Parecer do Relator, Dep. Tiago Mitraud (NOVO-MG), pela aprovação.";"190";"PRL";"2";"";"PRL 2 CTASP => PL 7940/2017"
"2142621-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2142621-54";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2321340";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2321340";"Parecer do Relator, Dep. Tiago Mitraud (NOVO-MG), pela aprovação, com substitutivo.";"190";"PRL";"3";"";"PRL 3 CTASP => PL 7940/2017"
"2142621-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2142621-54";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Rogério Correia, por 5 sessões.";"2321341";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2321341";"Altera a Lei nº 9.636, de 15 de maio de 1998, que ""dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis nºs 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2º do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências"", para permitir o uso de imóveis da União para a prática de esportes e de atividades ligadas à saúde e ao bem-estar.";"255";"SBT";"1";"";"SBT 1 CTASP => PL 7940/2017"
"2151037-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2151037-51";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Tiago Mitraud, por 5 sessões.";"2232331";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232331";"Parecer do Relator, Dep. Bohn Gass (PT-RS), pela aprovação deste, dos PLs 9204/17, 614/19 e 913/19, apensados, com substitutivo, e pela rejeição dos PLs 8793/17, 11207/18 e 16/19, apensados.";"190";"PRL";"1";"";"PRL 1 CTASP => PL 8544/2017"
"2151037-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2151037-51";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Tiago Mitraud, por 5 sessões.";"2232342";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2232342";"Excluir o art. 223-G, § 1º, da Lei nº 13.467, de 13 de julho de 2017, que altera a Consolidação das Leis do Trabalho (CLT).";"255";"SBT";"1";"";"SBT 1 CTASP => PL 8544/2017"
"2151037-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2151037-51";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Tiago Mitraud, por 5 sessões.";"2322658";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2322658";"Parecer do Relator, Dep. André Figueiredo (PDT-CE), pela aprovação deste e dos Projetos de Lei nºs 9.204/17, 614/19 e 913/19, apensados, com Substitutivo, e pela rejeição dos Projetos de Lei nºs 8.793/17, 11.207/18 e 16/19, apensados.";"190";"PRL";"2";"";"PRL 2 CTASP => PL 8544/2017"
"2151037-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2151037-51";"2022-06-21";"Aprovado o Requerimento de Adiamento de Discussão, do Deputado Tiago Mitraud, por 5 sessões.";"2338632";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2338632";"Excluir o Art. 223-G, § 1º, da Lei nº 13.467, de 13 de julho de 2017,""que Altera a Consolidação das Leis do Trabalho (CLT)";"255";"SBT";"2";"";"SBT 2 CTASP => PL 8544/2017"
"2191183-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191183-26";"2022-06-21";"Aprovados os Requerimentos de Adiamentos de Discussão, dos Deputados Tiago Mitraud e Sanderson, por 5 sessões.";"2289472";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2289472";"Parecer do Relator, Dep. Mauro Nazif (PSB-RO), pela aprovação, com Substitutivo.";"190";"PRL";"1";"";"PRL 1 CTASP => PL 474/2019"
