"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Oposição";"";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Solidaried";"";"Sim"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Solidaried";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Minoria";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Podemos";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Republican";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Liberado"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Oposição";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"GOV.";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Maioria";"";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2270789-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-76";"PLEN";"Rejeitada a Emenda n° 11. Sim: 60; não: 406; total: 466.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Solidaried";"";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Maioria";"";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Republican";"";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Minoria";"";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"GOV.";"";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"Podemos";"";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2270789-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-73";"PLEN";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, adotada pelo Relator da Comissão Mista, ressalvados os destaques. Sim: 313; não: 166; abstenção: 5; total: 484.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Minoria";"";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Solidaried";"";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Republican";"";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Obstrução"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Podemos";"";"Não"
"2270789-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-71";"PLEN";"Rejeitado o Destaque. Sim: 178; não: 271; abstenção:1; total: 450.";"Oposição";"";"Sim"
