"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"63835";"https://dadosabertos.camara.leg.br/api/v2/eventos/63835";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2115432";"2021-12-07T16:18:52";"2021-12-07T17:07:21";"Encerrada (Final)";"Req. 06/2021 de autoria da Dep. Alice Portugal

Coordenação do Dep. Alexandre Padilha

Convidados:

- Claudisseia Santos , Arte Educadora, Hip Hop FNMH2/RS;

- Vernon Maraguaia, Arte-Educador , Hip Hop Furiosfivedaglória /RS;

- Jackson Jones Fonseca da Conceição, Arte-Educador, Profissional de Dança, Artista Plástico, empreendedor, Tribo Unatpi/Sindicato das Gangs/Anima Cia de Dança Contemporãnea/RS

- Rafael Diogo dos Santos, Fundador do Grupo de RAP RAFUAGI, dos projetos Casa da Cultura Hip Hop de Esteio/RS, Museu da Cultura Hip Hop - RS e Universidade Popular dos Movimentos Sociais Vozes da Periferia,  Consultor do BID no Programa de oportunidades e direitos.";"Evento Técnico";"";"Anexo II, Plenário 08";"";"";""
"64268";"https://dadosabertos.camara.leg.br/api/v2/eventos/64268";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2111133";"2021-12-07T16:14:02";"2021-12-07T17:55:08";"Encerrada (Final)";"REQ 102/2021 CSPCCO, dos Deputados Delegado Antônio Furtado e Emanuel Pinheiro Neto, subscrito pelos Deputados Delegado Pablo e Capitão Wagner.

Convidados:

1) CEL CARLOS RENATO MACHADO PAIM,   
    Secretário
    Secretaria Nacional de Segurança Pública - SENASP, será representado por
   EVANDRO LUIZ DOS SANTOS (confirmado)
    Delegado
    Polícia Civil do Rio Grande do Norte

2) EDVANDIR FELIX DE PAIVA (não participará)
    Presidente
    Associação dos Delegados de Polícia Federal - ADPF

3) FABRICIO OLIVEIRA (Aguardando confirmação)
    Coordenador
    Coordenadoria de Recursos Especiais - CORE/PCRJ

4) FELIPE TEIXEIRA GABRIEL (confirmado)
    Agente de Polícia
    Polícia Civil do Distrito Federal

5) GUILHERME RODRIGUES DE SOUSA (confirmado)
    Agente de Polícia Legislativa
    Câmara dos Deputados

6) REINALDO MONTEIRO DA SILVA (confirmado)
   Presidente
   Associação Nacional de Guardas Municipais do Brasil - AGM BRASIL

7) RODOLFO LATERZA
    Presidente
   Associação dos Delegados de Polícia do Brasil. - ADEPOL, será representado por 
    FÁBIO DANIEL LORDELLO (confirmado)
    Vice-Presidente 
   Associação dos Delegados de Polícia do Brasil./ADEPOL Brasil";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"64335";"https://dadosabertos.camara.leg.br/api/v2/eventos/64335";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2115465";"2021-12-07T15:00:00";"";"Cancelada";"Audiência Pública em atenção aos Requerimentos nº 16, 26 e 28/2021, de autoria dos deputados Felipe Carreras, Julio Cesar Ribeiro e Luiz Lima, com o Ministro da Economia para tratar das políticas de patrocínios dos bancos oficiais no fomento ao esporte e de subsídios para materiais esportivos.

Convidados confirmados:
Sr. Pedro Duarte Guimarães, Presidente da Caixa Econômica Federal;
Sr. Lars Grael, Atletas pelo Brasil;
Sr. Diego Tonietti, Chefe de Gabinete da Secretaira Especial do Esporte do Ministério da Cidadania;

Convidados:
Sr. Paulo Guedes, Ministro de Estado da Economia;
Sr. Fausto de Andrade Ribeiro, Presidente do Banco do Brasil;
Sr. Floriano Peixoto Vieira Neto, Presidente dos Correios.";"Audiência Pública";"";"Anexo II, Plenário 06";"";"";""
"64422";"https://dadosabertos.camara.leg.br/api/v2/eventos/64422";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2116859";"2021-12-07T15:08:30";"2021-12-07T15:16:52";"Encerrada";"I - Apresentação do Plano de Trabalho da Relatora, Dep. Soraya Santos;

II - Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados com antecedência de 24 horas à reunião);";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"64122";"https://dadosabertos.camara.leg.br/api/v2/eventos/64122";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2106732";"2021-12-07T14:47:00";"2021-12-07T16:16:35";"Encerrada (Final)";"1) DR. CARLOS NICOLAU FEITOSA LIMA BABADOPULOS (Confirmado)
   Especialista em Cirurgia e Traumatologia Bucomaxilofacial

2) DR. JOSÉ PASCOAL DUARTE PINHEIRO CORREIA   Cirurgião plástico
   Hospital de Teresina- PI

3) DR. THYAGO CEZAR (Confirmado)
   Advogado, especialista em direitos das pessoas com deficiências e de fissuras labiopalatinas e estudante dos pós-graduação em ciências da reabilitação do Hospital de Reabilitação de Anomalias Craniofaciais da Universidade de São Paulo

4) PROF. DR. CARLOS FERREIRA DOS SANTOS (Confirmado)
   Superintendente
   Hospital de Reabilitação de Anomalias Craniofaciais (HRAC - USP)

5) REPRESENTANTE   Conselho Nacional dos Direitos da Pessoa com Deficiência (Conade)

6) REPRESENTANTE   Associação Nacional do Ministério Público de Defesa dos Direitos dos Idosos e Pessoas com Deficiência - AMPID

7) SRA. LÚCIA REIS (Confirmada)
   Coordenadora do Serviço de Reabilitação Craniofacial
   Hospital São Marcos e Presidente da Associação Piauiense dos Fissurados Lábio Palatinos

8) VÂNIA TIE FERREIRA (Confirmada)
   Coordenadora do Departamento de Políticas Temáticas dos Direitos da Pessoa com Deficiência,
   Ministério da Mulher, da Família e dos Direitos Humanos";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"64433";"https://dadosabertos.camara.leg.br/api/v2/eventos/64433";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2117084";"2021-12-07T14:31:07";"2021-12-07T16:10:11";"Encerrada (Final)";"TEMA: Debater a implementação da Política Nacional de Defesa e Livro Branco de Defesa

Em atendimento ao Requerimento nº 80/2021-CREDN, de autoria do Deputado Claudio Cajado (PP/BA)


Convidados:


VICE-ALMIRANTE RM1-IM EDESIO TEIXEIRA LIMA JUNIOR - Diretor-Presidente da Emgepron; (*)

GENERAL DE DIVISÃO R1 ADERICO PARDI MATTIOLI - Diretor-Presidente da Imbel; (*)

EDUARDO LEONETTI  LOPES - Diretor de Relações Institucionais da Avibras Indústria Aeroespacial; (*)

ALEXANDRE BERNARDES - Diretor de Relações Institucionais da Iveco Defence Vehicles; (*)

Taurus Armas S/A; 

Companhia Brasileira de Cartuchos (CBC);

Embraer; e

Avionics.



(*) Presença confirmada";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"64410";"https://dadosabertos.camara.leg.br/api/v2/eventos/64410";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2115972";"2021-12-07T14:30:00";"";"Cancelada";"Discussão e Votação do Parecer do Relator, Deputado Fábio Trad (PSD/MS).";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"64419";"https://dadosabertos.camara.leg.br/api/v2/eventos/64419";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2116311";"2021-12-07T15:08:00";"2021-12-07T16:11:55";"Encerrada (Final)";"- Votação do Relatório do Relator, com complementação de voto. (Pauta Remanescente).";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"64208";"https://dadosabertos.camara.leg.br/api/v2/eventos/64208";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2108896";"2021-12-07T14:24:00";"2021-12-07T15:57:00";"Encerrada (Final)";"1. Cláudio de Castro Panoeiro, Secretário Nacional dos Direitos da Pessoa com Deficiência, Ministério da Mulher, da Família e dos Direitos Humanos; ( * )

2. Marcos Luiz Cavalcanti de Miranda, Presidente do Conselho Federal de Biblioteconomia e professor da Universidade Federal do Estado do Rio de Janeiro (UNIRIO); ( * )

3. Cládice Nóbile Diniz, Membro do Conselho Estadual de Engenharia e Agronomia e da Associação Engenheiros Sem Fronteiras e professora da Universidade Federal do Estado do Rio de Janeiro (UNIRIO); ( * )

4. Dinorá Couto,  Fundadora da Biblioteca Dorina Nowill, Taguatinga (DF); ( * )

5. Jásper Teodoro da Silva Ferreira, Diretor da Biblioteca Louis Braille, Instituto Benjamin Constant, Ministério da Educação; (**)

6. Maria Helena de Oliveira Lima, Diretora de Gestão da Secretaria Estadual para Inclusão da Pessoa com Deficiência do Piauí (SEID/PI) ( * )


LEGENDA:
( * ) Presença confirmada
( ** ) Não virá


(Requerimento nº 77/2021-CPD, de autoria da deputada Rejane Dias )";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"64373";"https://dadosabertos.camara.leg.br/api/v2/eventos/64373";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2117955";"2021-12-07T14:17:50";"2021-12-07T16:18:50";"Encerrada (Final)";"Discussão e votação de propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"64365";"https://dadosabertos.camara.leg.br/api/v2/eventos/64365";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2114340";"2021-12-07T14:13:55";"2021-12-07T15:14:40";"Encerrada (Final)";"Discussão e votação de propostas.";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"64453";"https://dadosabertos.camara.leg.br/api/v2/eventos/64453";"";"2021-12-07T14:00:00";"";"Cancelada";"Destinada à deliberação dos Vetos nºs 4, 14, 19, 23, 25, 27, 28,33...";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"64370";"https://dadosabertos.camara.leg.br/api/v2/eventos/64370";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2116900";"2021-12-07T14:55:48";"2021-12-07T15:32:18";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"64413";"https://dadosabertos.camara.leg.br/api/v2/eventos/64413";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2116000";"2021-12-07T14:33:37";"2021-12-07T20:17:57";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"64414";"https://dadosabertos.camara.leg.br/api/v2/eventos/64414";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2116014";"2021-12-07T13:47:06";"2021-12-07T15:46:44";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"64443";"https://dadosabertos.camara.leg.br/api/v2/eventos/64443";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2117597";"2021-12-07T13:23:06";"2021-12-07T14:36:48";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
"64327";"https://dadosabertos.camara.leg.br/api/v2/eventos/64327";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2112571";"2021-12-07T13:13:00";"2021-12-07T17:54:00";"Encerrada";"PROGRAMAÇÃO (sujeita a alterações sem aviso prévio) SEMINÁRIO SOBRE NOVO MARCO DO SANEAMENTO
DATA: 07/12/2021, TERÇA-FEIRA, DAS 9h ÀS 17h, NO AUDITÓRIO NEREU RAMOS DA CÂMARA DOS DEPUTADOS

Das 9h ÀS 10h: Mesa abertura
Deputado José Priante (MDB/PA), Presidente da CDU (10 min); CONFIRMADO
Ministro Rogério Marinho- Ministério do Desenvolvimento Regional - MDR;
Será representado pelo Sr. Pedro Maranhão - Secretário Nacional de Saneamento (10 min); CONFIRMADO
Deputado Geninho Zuliani (DEM-SP), relator do Marco do Saneamento na Câmara dos Deputados (10 min).CONFIRMADO
Deputado  Enrico Misasi (PV-SP) - Presidente da Frente Parlamentar Mista em Defesa do Saneamento  (10 min);CONFIRMADO

Das 10h às 11h, mesa 1: Visão do Governo
Sr. Pedro Maranhão, Secretário Nacional de Saneamento do MDR (8 min); CONFIRMADO
Sr. Diogo Mac Cord de Faria, Secretário Especial de Desestatização, Desinvestimento e Mercados
no Ministério da Economia (8 min);CONFIRMADO
Sr. Edson Silveira Sobrinho, Subsecretário de Regulação e Mercado no Ministério da Economia (8 min); CONFIRMADO
Sra. Christianne Dias Ferreira, Diretora-presidente, Da Agência Nacional de Águas e de Saneamento Básico - ANA. Será representada pela Sra. Cíntia Leal Marinho de Araújo, Superintendente Adjunta de Regulação Econômica (8 min); CONFIRMADA
Sr. Petrônio Cançado, Diretor de Crédito a Infraestrutura do Banco Nacional de Desenvolvimento Econômico e Social -  BNDES. Será representado por Luciene Machado Chefe do Departamento de Estruturação de Parcerias de Investimentos (8 min). CONFIRMADA

Das 11h às 12h, mesa 2: Visão dos estados
Dep. José Priante - MDB/PA (mediador)
Sr. José Antonio De Angeli, Presidente  da Companhia de Saneamento do Pará - Cosanpa; (8 min) CONFIRMADO
Sr. Benedito Braga, Presidente da Companhia de Saneamento Básico do Estado de São Paulo -SABESP (8 min); Impossibilidade de comparecer
Sr. Leonardo Elia Soares, Diretor-presidente da Companhia Estadual de Águas e Esgotos - CEDAE/RJ (8 min);CONFIRMADO
Sr. Wilde Clecio Falcão de Alencar, Presidente da Companhia de Saneamento de Alagoas (CASAL); (8 min). CONFIRMADO
Sr. Neuri Cavalcante de Freitas, Presidente da Associação Brasileira das Empresas Estaduais de Saneamento -  AESBE (8 min); CONFIRMADO


Intervalo: 12h às 13h

Das 13h às 14h, mesa 3: Visão dos municípios 
Dep. Joseíldo Ramos -  PT/BA (mediador); CONFIRMADO
Sr. Paulo Ziulkoski, Presidente da Confederação Nacional de Municípios - CNM (8 min); (CONFIRMADO)
Sr. Edvaldo Nogueira, Prefeito de Aracaju (SE) e Presidente da Frente Nacional de Prefeitos (FNP). Será representado pelo Senhor Colbert Martins, Prefeito de Feira de Santana/BA, Vice-presidente de Infraestrutura da Frente Nacional de Prefeitos (FNP) (8 min); CONFIRMADO
Sr. Ary Vanazzi, Prefeito de São Leopoldo/RS e Presidente da Associação Brasileira de Municípios- ABM (8min); CONFIRMADO
Sr. Aparecido Hojaij, Presidente da Associação Nacional dos Serviços Municipais de Saneamento- ASSEMAE. Será representado pelo Senhor Francisco dos Santos Lopes, Secretario Executivo da ASSEMAE (8 min). CONFIRMADO

Das 14h às 15h, mesa 4: Visão das entidades setoriais
Dep. José Ricardo -  PT/AM (mediador); CONFIRMADO
Sra. Teresa Cristina Querino Vernaglia, Presidente, Associação Brasileira das Concessionárias Privadas de Serviços Públicos e Água e Esgoto - ABCON; 
Será representada pelo Sr. Percy Soares Neto - Diretor Executivo (5 min); CONFIRMADO
Sr. Édison Carlos, Presidente-executivo do Instituto Trata Brasil (5 min);  Impossibilidade de comparecer
Sr. Marcos Helano Fernandes Montenegro, Coordenador-geral do Observatório Nacional dos Direitos à Água e ao Saneamento - ONDAS e Representante da Federação Interestadual de Sindicatos de Engenheiros no evento. (10 min);CONFIRMADO
Sr. Alceu Guérios Bittencourt, Presidente da Associação Brasileira de Engenharia Sanitária (5 min); CONFIRMADO
Sr. Pedro Tabajara Blois Rosário - Presidente da Federação Nacional dos Urbanitários (5 min); CONFIRMADO
Representante da Federação Interestadual de Sindicatos de Engenheiros (5 min);
Representante da Federação de Órgãos para Assistência Social e Educacional (5 min);
Representante da Articulação Semiárida Brasileira (5min);  Impossibilidade de comparecer
Sra. Rayssa Saidel Cortez - Representante do Instituto Brasileiro de Direito Urbanístico. (5 min); CONFIRMADA

Das 15h às 16h, mesa 5: Visão das entidades de pesquisa
Deputado Pastor Gil - PL/MA (mediador); CONFIRMADO
Sr. Gesner José de Oliveira Filho, Professor Titular da Fundação Getúlio Vargas - FGV; (10 min) CONFIRMADO
Gabriel Jamur Gomes - Grupo Nacional de Estudos em Direito do Saneamento Básico (Gesane - PPGD/UnB); (10 min) CONFIRMADO
Sr. Gesmar Rosa, Pesquisador do Instituto de Pesquisa Econômica Aplicada - IPEA; (10 min); Impossibilidade de comparecer

16h às 17h, mesa 6: Visão dos investidores privados
Sr. Jean Pierre Dupui, Vice-presidente, do Banco Santander (10 min);
Será representado por Sandro Marcondes - Diretor de Mercados de Capitais e Infraestrutura;
CONFIRMADO
Sr. Wladyslaw Zwiazek Carneiro Ribeiro, do Itaú Asset Management (10 min); Impossibilidade de comparecer
Sr. Giuliano Ajeje, head de utilities da America Latina do Banco UBS BB. (10 min); CONFIRMADO
Representante da BRK AMBIENTAL. (10 min)

Em atendimento ao Requerimento nº 13/2021 de autoria do deputado José Priante (MDB/PA)";"Seminário";"";"Auditório Nereu Ramos";"";"";""
"64368";"https://dadosabertos.camara.leg.br/api/v2/eventos/64368";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2116877";"2021-12-07T13:00:00";"";"Cancelada";"Discussão e Votação de Proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"64257";"https://dadosabertos.camara.leg.br/api/v2/eventos/64257";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2110896";"2021-12-07T10:12:00";"2021-12-07T13:25:16";"Encerrada (Final)";"1) ANA KAROLINA MARINHO (Confirmada)
   Assessora da Secretaria Extraordinária de Enfrentamento à Covid-19
   Ministério da Saúde

2) DANILO DE SOUZA VASCONCELOS (Confirmado)
   Diretor de Programa da Secretaria Extraordinária de Enfrentamento à Covid-19
   Ministério da Saúde

3) FRANCISCO EDUARDO CARDOSO ALVES (Confirmado)
   Presidente
   Associação Nacional dos Médicos Peritos da Previdência Social - ANMP

4) HENRIQUE LIMA (Confirmado)
   Procurador-Geral  Ministério Público de Contas
   Ministério Público de Contas do Estado do Rio de Janeiro

5) LUDMILA LINS GRILLO (Confirmada)
   Juíza de Direito
   Comarca de Unaí - MG

6) MÁRCIO GUALBERTO (Confirmado)
   Deputado Estadual
   Assembléia Legislativa do Estado do Rio de Janeiro

7) ROBERTO ZEBALLOS (Confirmado)
   Clínico Geral, Alergista e Imunologista

REQ 372/21 - Audiência Pública Pública para debater ""o Projeto de Lei nº 1.158/2021, o qual ""cria o Passaporte Sanitário de Covid-19 em território nacional"" - Dep. Chris Tonietto, Luiz Lima, Diego Garcia, Dra. Soraya Manato";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
